# size thread(s) cpu-cycles node-loads node-load-misses node-stores node-store-misses node-prefetches node-prefetch-misses offcore_response.all_demand_mlc_pref_reads.llc_miss.local_dram offcore_response.demand_code_rd.llc_miss.local_dram offcore_response.demand_data_rd.llc_miss.local_dram offcore_response.pf_l2_data_rd.llc_miss.local_dram offcore_response.demand_code_rd.llc_miss.remote_dram offcore_response.demand_data_rd.llc_miss.remote_dram offcore_response.pf_l2_data_rd.llc_miss.remote_dram offcore_response.demand_data_rd.llc_miss.remote_hit_forward offcore_response.demand_data_rd.llc_miss.remote_hitm mem_load_uops_llc_miss_retired.local_dram mem_load_uops_llc_miss_retired.remote_dram
2097152 44 2304338583790 173334632 9622444 8487856 2940842 2034403027 56317843 2127616491 451330 148606434 1975096791 1269182 6044854 54185419 1126574 1478349 73982 307791
2097152 48 2599209207760 219743452 11479475 9279581 3074565 2560467256 65747514 2680803083 500598 184998698 2491025887 1510733 6984694 63545741 1291160 1873009 79400 243062
2097152 52 2957638192526 265738344 14110872 10258677 3203438 3081764954 81956940 3219310645 555909 217813441 2996761866 1605174 8642444 79399757 1520963 2206279 85913 231147
2097152 56 3324076637583 315574110 16160635 11288142 3406981 3631542789 98591473 3787496270 640363 252897188 3528489652 1767052 10484975 96078038 1766613 3274272 76462 252689
2097152 60 3732136058825 368620236 19575014 12107254 3397047 4191101542 119913281 4359855051 647450 287424130 4066153625 2000887 12880277 116784666 1946426 4014590 62824 356132
2097152 64 4162075963247 418619648 15057322 12379832 3302604 4714857442 62818056 4976618811 662441 323871124 4646282308 2467012 9908383 60587554 2115630 5598155 22788 163328
4194304 1 44329858978 109997 104330 297224 50405 8618 3778 11136 0 1099 6280 208 175 63 8712 10938 0 29
4194304 4 177625612136 736311 709783 1233586 586906 717840 452810 208926 82 13294 118202 272 2116 731 101960 123303 39 2965
4194304 8 355019754711 2380899 1421943 2787288 1193334 13270881 1367466 12993960 7946 970677 11782901 22631 42792 469613 175132 173863 143 15026
4194304 12 533429575329 12807824 2245355 4199852 1532577 134272644 3279436 141769849 42601 10638707 130502363 135890 296089 2790589 215545 276685 661 62460
4194304 16 713575362167 42130034 3623957 5353703 1937923 500326257 9425529 529726706 97875 38466877 490082514 282402 947099 8809673 393602 478177 7604 149353
4194304 20 894637625413 82534533 5407679 6121895 2242256 1009891627 26262001 1061295604 137735 77174492 982390379 407478 2428027 25693286 658247 851001 37167 363327
4194304 24 1076188979592 119354809 7567069 6787312 2561060 1493930408 44809899 1562125977 185477 111993847 1448242899 499634 4116835 43835450 1010633 1803704 88843 629291
4194304 28 1257249200998 154340460 7541434 7161333 2701169 1935276923 45873792 2036947080 208377 146513010 1888459794 612906 4291411 44881261 1149126 2748119 182982 665354
4194304 32 1447959027148 185176775 9812415 8151822 2835479 2317655831 65069996 2427775032 252120 174035263 2251491912 768255 5896122 63587069 1228649 3499327 272616 810864
4194304 36 1731565839428 201853323 12109919 10698138 3478092 2506313678 78023526 2613178676 288346 183341850 2426692962 812788 6946493 75952053 1464351 4311633 247060 762373
4194304 40 2023627419238 229358402 15155954 12340548 3906685 2797511810 99976152 2900477471 314689 200364160 2697051301 1070935 8687235 97982256 1510083 4748135 210198 726807
4194304 44 2315088335151 267632217 18037294 14526921 4785882 3222440647 125067095 3328313800 372255 227462608 3098745933 1197353 10661660 122138183 1661276 5371979 216040 784023
4194304 48 2612481559501 301377242 19632780 15072122 5202100 3593118894 131969394 3717309927 394982 251812896 3463856407 1355909 11641386 129586132 1666427 5609087 234178 980795
4194304 52 2969783775299 330610697 19341606 15890292 5582082 3869802604 120122335 4022133938 479343 268602845 3752393578 1488493 10901218 117154621 1799453 6135570 178670 481368
4194304 56 3333981267455 364443337 18761172 15938736 5576388 4227840545 101937791 4420898786 493278 292764681 4127008472 1653013 10036790 98886137 1880271 6518234 148255 358219
4194304 60 3735078826592 398663949 18267692 16890894 5766983 4545092326 89039412 4768203842 525694 311182363 4454181930 1725664 9777182 86047754 1973449 7133662 91601 321754
4194304 64 4167331833655 433135870 13956830 17281136 5853947 4860790336 19495853 5176006654 621078 333339062 4839610913 2134361 5893950 16271584 2178741 7599861 22331 149672
8388608 1 44348320479 177500 98584 385636 34766 725067 4478 806870 312 73907 748878 1527 788 467 6519 7778 0 116
8388608 4 177704760080 1371829 734447 1276947 512895 8051480 757925 7883645 4842 565724 7112897 11164 63152 163895 213363 221834 76 12651
8388608 8 357020130418 22464112 2305766 2983762 1269149 272312936 9039666 283506712 49123 19991124 262516342 109134 758805 7983117 430786 532727 1466 115152
8388608 12 537731722930 61211569 3998108 6500664 2105873 768341178 14783044 811356394 65709 57038464 753862761 207053 1304156 14076839 534702 941975 14381 213049
8388608 16 718549259407 92013169 5613760 9266562 3604402 1165815402 25597126 1229322489 88307 86245245 1143639023 257634 2224757 24624582 745278 1449294 45042 360318
8388608 20 899009966432 118933404 7689767 10495997 4130198 1498664721 39976018 1571492698 96452 111192232 1462832395 344935 3535405 38408930 899731 2043754 90435 528642
8388608 24 1080106524188 144003054 9855746 11974840 4872218 1804126317 62747718 1875941727 146172 133335947 1743795267 419709 5437761 60818280 1017849 2615543 142439 791499
8388608 28 1261581571910 169632618 10821150 13061753 5230637 2108889826 60772432 2207186642 140929 157707098 2048972480 540744 5413153 58291835 1347816 3856274 224621 834081
8388608 32 1447015481163 194278654 10357794 16248252 5940790 2412074164 40993856 2554771354 193612 181793146 2370834341 678825 3959537 38454760 1697981 5579166 306321 637692
8388608 36 1737666517802 213920945 12216860 19643856 6795604 2620272892 44467522 2772195041 228206 193748759 2576516226 851524 4286111 41384642 1998131 7172546 257811 548592
8388608 40 2031951276264 250824444 17145116 22573103 7733106 3010042591 82213104 3148104618 297445 217067057 2929537592 1004225 7461015 78988402 2171725 8507941 228731 784170
8388608 44 2323679592032 280088830 19414339 24192951 8446302 3325508053 94441522 3471605159 302101 236680465 3233964400 1090014 8711767 91116265 2231451 9627639 225692 798373
8388608 48 2623409090376 309269085 21044658 25421280 9058570 3626035356 102500096 3782577464 366592 256008870 3525236386 1250644 9408434 98387409 2439813 10727410 238223 728789
8388608 52 2980302351170 340407362 20480067 26825020 9272815 3934206213 74735462 4137952518 453632 275545259 3858442775 1345214 7806550 70662843 2666707 12497243 186247 397133
8388608 56 3343524774052 373551465 21395891 27371497 9383058 4245900377 78447472 4464679732 460996 294493794 4164800641 1391075 8333281 73926030 3082274 14822170 155486 330992
8388608 60 3748716053691 407643636 22883076 28570835 9595711 4553465208 74206197 4794097177 472509 312313075 4476517780 1539211 8487708 69555537 3277065 16639274 102047 339212
8388608 64 4182346503516 443336003 20393334 29544996 9956189 4862358296 18997255 5180136852 472892 333515112 4840300032 1957972 5357996 13836579 3322625 17454048 24448 182710
16777216 1 44583174472 2667857 128669 460883 29690 33457579 8929 35988039 9601 2555141 33453362 23161 10409 4257 7523 7069 3 669
16777216 4 178810393731 11935950 1868568 2550193 995030 139026489 7278025 141826393 23826 9934128 131483671 55118 628392 6336860 323195 294067 200 115678
16777216 8 359690294508 46441942 4530730 5592098 2284074 589732569 29262382 602775787 45195 41682765 560770767 100231 2254334 27839659 660363 949154 7287 356636
16777216 12 540639127352 72964464 6220093 10955975 4199447 901162399 29321421 940464842 48487 66473298 874958697 178215 2423019 28037805 898559 1787383 22265 435917
16777216 16 722093556914 96796773 8165708 14524334 5529960 1203890108 39240296 1253805091 73574 87794245 1166220470 222678 3285156 37390995 1173926 2743093 46019 579337
16777216 20 903368928366 122202725 10052515 17211755 6492284 1506081462 43965765 1574147686 92903 110847892 1462426253 287459 3694714 41908857 1640453 4342420 91626 694874
16777216 24 1086016567921 148856080 11334922 22072932 8118501 1808332245 31183167 1915102830 110857 135663339 1778385830 380244 2896146 27960500 2024474 6380868 146716 551473
16777216 28 1269564618894 176598767 14152812 26425133 9884910 2109416793 39670223 2232135278 132551 159778319 2071530532 467882 3811799 35417452 2319158 8373391 228155 723806
16777216 32 1457821533706 200935107 16149926 29076231 10818997 2410626246 44238681 2550318190 181856 181249363 2367428279 602608 4510213 39682083 2773669 10699094 304101 775315
16777216 36 1750387200551 230251439 21510512 34005871 12426448 2708479009 81788898 2827404220 221679 197479264 2627532853 780971 7461939 76350198 3121525 13236391 256238 945226
16777216 40 2043620503697 259880356 23638516 36925802 13584516 3020785337 77911247 3163756074 251192 217692589 2943462463 871232 7401517 71882940 3432434 15941991 229018 727994
16777216 44 2336645414128 290150877 23560904 40012562 14625548 3326049575 56168113 3512680086 294028 239256084 3269618536 919206 6003716 50038399 3880867 18981209 230734 448034
16777216 48 2640098928557 322928084 29605376 46007940 16005246 3630391214 91748072 3799078366 342141 256786752 3537154488 1041772 8759635 84262574 4273540 22489708 236827 850301
16777216 52 3003827179127 356517424 32434236 48903857 17119805 3937155944 90988899 4125561488 375508 275453394 3845080286 1206476 8810411 83080501 4678382 25516602 184716 601844
16777216 56 3372608063093 389684642 32541339 49232742 17469608 4243040969 67681268 4474460230 429176 295531206 4174051978 1288513 7436760 59667567 5005358 28224010 151756 433730
16777216 60 3774078817970 425899676 33864516 50314102 17819748 4551659446 54066978 4815474270 450521 313934950 4494408228 1407833 6679105 45070316 5438468 31707846 98764 361196
16777216 64 4209653147349 463248361 33300794 50118548 17692133 4858175406 16220600 5181819872 481060 335326074 4838661781 1867442 4959798 7558831 5788730 34858061 27940 218406
33554432 1 44843786296 5696202 189914 957960 49582 73543327 12311 79017806 13155 5544316 73485002 28685 13652 5667 9522 10351 10 739
33554432 4 180423247021 24267716 2744703 5045972 1958811 294918960 7273759 309767378 17268 21293233 287984474 45349 718744 5895042 581574 639342 294 164612
33554432 8 362275313370 49949073 5771343 11659357 4587816 604181743 20351091 628443307 34545 43473278 584009411 94834 1800528 17235334 1238906 1901433 6402 433510
33554432 12 544531994976 75311606 7333606 18653548 7093059 902484697 13127302 957542730 49144 66815757 889906796 160812 1467613 11067011 1619937 3532830 22451 421706
33554432 16 728299794655 101332833 11188200 26373501 9259228 1204528855 28748815 1266212682 65337 88213389 1176787732 212335 2979624 25356303 2344893 6141219 49911 577955
33554432 20 912010102675 129563618 13515379 32834775 12027414 1505088978 21472139 1599258765 86859 113290661 1483896595 289283 2853943 16724037 2911790 9165460 95253 566353
33554432 24 1097497553731 157653283 17873691 40610099 14456370 1806305670 28564970 1916417508 116281 135810548 1778066703 355178 3310049 23166051 3666845 12525936 147704 761100
33554432 28 1283277734542 187343412 22953132 46809515 17278814 2109154894 48701470 2222900025 135037 159127426 2059780356 436903 4721218 40758175 4347250 16608619 227306 1121726
33554432 32 1477488119989 215822842 27863300 55649906 20083708 2411212089 59427547 2536286573 170159 180701174 2351035386 578030 6019402 50500753 5088052 21605922 302698 1181031
33554432 36 1771481167525 246901179 33298857 63702643 23091513 2714398905 72479305 2845318946 213617 198586463 2642105969 642461 6887423 63192601 5636129 26391774 263166 1137392
33554432 40 2068128620692 279987239 34852034 68964860 24992744 3020048992 50504120 3194697890 236524 220156093 2969220741 770893 5692470 38820059 6485439 31632136 232291 682045
33554432 44 2368447997437 314029587 45472507 74656333 27010332 3322750296 119780726 3443364168 272617 235136119 3201439260 884017 10883136 107656863 7150240 37604208 234962 1103273
33554432 48 2673601683446 349383842 46863940 82244056 29145931 3628059816 71346157 3821715780 304027 258905007 3555633214 998956 7192252 57986370 7952119 44093596 241326 930129
33554432 52 3039793595797 386117548 53527048 88341098 31027660 3932746608 88057469 4126043099 344630 275337751 3842010774 1085659 8546450 75492508 8262616 50433929 195131 651441
33554432 56 3415971282306 421881392 57898270 90850632 31508214 4239396451 97739898 4442190293 388100 294516951 4137727909 1256259 9775142 83908796 9058956 56460168 151661 584614
33554432 60 3832023643059 463494930 60232638 91492048 32102259 4545590349 68332817 4800085715 436393 316247476 4473385903 1309410 7919373 53554084 9854279 62516532 95428 400628
33554432 64 4265451710700 500996609 63096265 94281092 32953107 4856158414 48759114 5148356962 465458 333986498 4802858249 1960163 7382764 32092692 10321885 68951596 30645 275823
67108864 1 45019583119 5911421 250214 2078313 123691 74826326 12471 80628340 6193 5627986 74946754 40619 14960 4269 9647 14622 9 1298
67108864 4 182270774191 26263156 3894898 9650229 3387397 301924124 6583098 317944913 19202 21865788 294821814 47715 674356 3762752 1013934 1313530 385 264381
67108864 8 366603856104 52660734 7794902 22068037 8652078 603330692 16244512 632304654 37287 43813842 586697351 92917 1660385 10790252 2182387 3711261 6910 338204
67108864 12 552697421764 81391328 12507922 35631417 12508264 898086853 22755668 944108824 49665 66753730 875738936 134159 2667509 19168930 2700509 7349088 22400 546836
67108864 16 739466847701 109751781 17702956 47337837 16992902 1199617826 33212709 1257204954 71016 88327458 1165880404 192995 3411089 27683966 3989477 11813288 48132 753262
67108864 20 927495139337 141312021 22695498 60730076 22037666 1501186312 21054605 1596348283 84066 112971704 1479652640 274339 2528171 13044996 5351916 17577308 94471 731609
67108864 24 1119191842747 174725311 31584086 75749362 27111993 1801935878 38420101 1902821033 111720 134313492 1763414531 353997 4101472 27836403 6682538 24719732 147978 1097096
67108864 28 1310644250637 209484177 39706638 88225018 32228864 2103711124 47641413 2219965130 127127 158696249 2055161078 399006 4622722 34110092 8258929 32666537 229238 1321512
67108864 32 1508889889668 242427741 47571745 102975822 37659974 2405925930 56328439 2536601834 164215 180827768 2348609589 532939 6099108 41152671 9826248 42354086 306026 1382973
67108864 36 1811286402855 279488782 55154202 115630879 42305788 2711455024 48108373 2871094667 189427 201134357 2660907778 650258 5346509 29104112 11327638 52741894 267589 1038857
67108864 40 2116113523433 315718181 62800964 124841784 45552445 3014899231 69064692 3172083948 231480 218985050 2943140798 706953 6919949 48269177 11966052 62318317 241356 1042889
67108864 44 2428866714387 361049808 75543162 137715901 50826839 3317413222 94100710 3471465997 243397 239873159 3220069598 895341 9145115 69784767 14003547 74586348 235039 1170958
67108864 48 2744722062340 399665330 86013830 149095027 54135541 3620903603 116603319 3770728618 297826 256912908 3500247597 984818 10990930 91515696 14877102 86470943 235204 1224928
67108864 52 3120563274988 444986571 94624462 155980456 57048019 3923915684 84912943 4127998521 337883 279521616 3832934481 1081395 9311210 59565773 16350724 99703691 190864 751292
67108864 56 3503421258949 486468906 102860200 163016054 60033062 4230491627 94399980 4442573565 366074 296773782 4128819331 1185079 9644437 67249027 17218370 111920280 165341 847893
67108864 60 3929943893001 535770667 111684997 166716522 62823044 4535823205 81880897 4782963586 380328 317630781 4447206424 1392441 8827919 52072079 18325865 124852199 98009 567674
67108864 64 4374811172942 576393059 116244278 170171897 64714908 4845429212 43439825 5150046432 471372 335307109 4795341059 2012924 6691717 11725567 20004671 136846078 40004 369515
134217728 1 45313578982 5986182 404002 3799352 187528 73880367 1282788 78162535 22273 5438905 72668562 24319 104978 1252194 16286 15406 7 12086
134217728 4 185519482015 28283159 5861405 19206866 6204689 301837469 11702113 312943008 16728 21724562 289119444 44308 1263214 6423462 1763411 2280141 618 277552
134217728 8 374025820488 57693515 11370489 40608083 16182653 601773321 13783712 633908538 32210 44075028 586897672 90191 1555821 3698688 3830996 6668341 7482 373573
134217728 12 566455457172 89961222 19092304 65696263 23969775 893076515 13521324 949559846 52045 66583060 879695921 134325 2333810 6234562 5128264 13701166 24393 590897
134217728 16 761543415235 124256286 29950248 89459507 32731241 1193108237 34795415 1249934340 69998 87243487 1157746219 230904 3752130 23725585 7358210 22680737 49647 935490
134217728 20 959158567973 165017271 41325857 114803085 41796915 1491787921 26139072 1583349924 93898 112011917 1463994509 276322 3227309 11009013 10047514 34595576 94142 1085367
134217728 24 1158648663289 205763192 53890204 136237509 50482677 1792574840 39012512 1895977646 114009 135499284 1751188528 380799 4237573 18991609 12536594 47989618 146812 1517103
134217728 28 1363225720634 249557412 69437784 162146593 60831902 2096779575 45087596 2219146582 140512 158326400 2048341965 445733 5056882 19126160 15931271 64107950 230217 1643818
134217728 32 1575736594781 294459289 86000602 187860528 71551203 2398847440 48980230 2541015493 171836 181312279 2345450648 536080 5625978 17192936 19182351 82262204 314908 1891511
134217728 36 1890975885811 341993659 100534732 207694544 80269171 2700213906 49340094 2862634372 187956 200561402 2644860655 627780 5663059 13684392 21430367 102413526 270620 1607011
134217728 40 2212748694074 390935351 119056368 230032432 87558683 3007976363 96846685 3141521234 216506 217426212 2903929891 731256 9178493 53306178 24011417 122510593 247111 1692737
134217728 44 2539407046598 448705398 138800166 254447625 97921478 3310073031 78920581 3485307161 237888 239510489 3222892680 809906 8124462 29952372 27578058 147608278 243314 1425954
134217728 48 2869220848101 500292152 155062050 270802222 104082823 3608696766 74137938 3812366715 300969 260994592 3526412969 926498 7951078 24549920 29546001 171046609 263644 1202663
134217728 52 3266980085244 555941972 174959603 287845503 109845034 3913046579 92816747 4116474690 330985 278533749 3810044567 1104432 9375728 38516228 31931572 195886608 209524 1142562
134217728 56 3676200585358 615174688 195224381 300861061 117033044 4212544270 98413625 4431329334 347040 296745874 4103227595 1188420 9900884 45092791 34273235 221877122 170049 1058448
134217728 60 4122077184570 677184428 216694682 317786744 124167699 4523923594 93694870 4768754242 426397 315433191 4420228582 1346758 9120351 32133527 36763573 249866162 119153 797309
134217728 64 4595514728228 736221193 232863406 325595323 128552519 4833589188 80512629 5109866759 489657 333764052 4739548779 1887889 8408792 13782766 39216684 274721184 50331 610980
268435456 1 45878883213 5954288 337080 7166636 318296 72464733 16778 78143055 28619 5393793 72290256 21425 17302 5213 11838 17491 6 1185
268435456 4 191197873637 32203712 9157451 35326282 11989770 301760251 12702735 312065609 17408 22083711 286387428 43324 1501820 2269280 3422040 4446198 1415 287507
268435456 8 388832712676 68489282 20969446 74881813 32247179 600459697 25204416 622253840 32906 43525144 572275499 99456 2255579 3817393 7738878 13293895 8145 519237
268435456 12 592475324891 105995880 32990634 120417775 45315818 879617525 23589168 926133589 50431 64831800 854179897 139487 3059700 12311549 9223466 26388613 24583 800516
268435456 16 804584644262 156369118 55509406 167027551 65240727 1175027500 35160774 1234051589 70940 86649378 1137819361 222131 4307976 14347572 14824133 45307748 50131 1507424
268435456 20 1015302761884 207862363 76219497 206296467 79622281 1470348104 47518582 1542660414 88146 109771236 1418855837 273928 5131292 21760652 19787114 67125367 95286 1763954
268435456 24 1236629159725 266157516 102164324 249889291 99994196 1772503594 60921435 1855542624 115628 131600904 1705512670 344111 6122652 21655971 25565645 94802187 145269 2263354
268435456 28 1463867070923 330025586 131958804 294875253 121561079 2080981931 70225351 2181319122 131735 155871438 2001799708 432376 6315713 14532238 32260007 126995713 230346 2727676
268435456 32 1710642362831 395310224 165913187 347847855 143605229 2387058756 113397018 2466570782 157509 175387405 2261713441 583532 9595190 42160370 37993285 162083716 306846 3265783
268435456 36 2054856873584 472258353 204160143 394585232 161302233 2689267772 138522681 2765270466 189260 193080847 2535875334 662500 11343973 57977397 44797140 206189957 277395 2921794
268435456 40 2413045319869 553434303 242811744 449242181 180300833 2979869671 171587023 3045141522 207725 212085517 2794680229 756411 14414530 85844641 49954263 252233275 259448 3064655
268435456 44 2762566186316 616499824 266567524 466444213 184745424 3269869386 163569825 3365919136 251502 232997037 3090753766 816405 13867877 81977927 51847638 289109915 243030 2616556
268435456 48 3142701053514 703091778 306885034 508544288 203769157 3574113890 160429237 3701815062 270678 256351617 3396137570 957964 13344013 64549656 58378014 341219998 259933 2193947
268435456 52 3563891904093 778618572 339479528 532934859 212090331 3867682546 158579410 4016768406 308503 274203276 3688843396 1082187 13116675 64447674 61117398 388561480 216813 1909366
268435456 56 4015116042191 872074508 384148879 564492297 230745431 4174645416 170134059 4334188887 352280 292675300 3982180911 1189436 12588938 64072240 67508725 443041094 190058 1641205
268435456 60 4501569060580 962541468 421955617 587355175 245239160 4486943832 165927461 4673512320 370361 311134672 4296429247 1376623 11681031 44429463 72549384 495292430 132316 1317607
268435456 64 5022118159722 1041620528 450841279 603077205 252974881 4777182367 129174250 5024076673 437323 330575135 4622819326 1915630 10141109 14299524 75723245 545973458 74648 1021871
536870912 1 47002791626 6291935 379772 14075417 279857 69353461 176484 74426929 17306 5227152 68804005 28870 50692 7667 10021 13358 4 1232
536870912 4 202559100875 40271823 16503001 67007768 23366044 302446673 23106657 302985279 16321 21149745 273421418 40708 1814689 1241235 6789935 9063965 2902 394548
536870912 8 417550082708 88943857 38721522 142557542 63866470 595990912 44868523 598805831 35768 42211074 544713241 88964 3084126 4576300 14909653 26101724 10300 817731
536870912 12 646001951827 143350601 63663427 228503016 89793670 852142255 32722942 892148122 52064 62035557 816296332 139236 4368454 7688600 18913770 52658917 26348 1358978
536870912 16 881936891639 210393198 97440963 309851836 122289808 1142579354 50722521 1189483407 72822 83529304 1086608091 216757 5137055 10161541 27320780 86987349 53382 1803256
536870912 20 1128484628144 288077022 138176222 393978056 157235637 1436458131 67128944 1493481415 85352 106111764 1360559103 306610 6601151 11567716 36398053 130273075 95986 2632278
536870912 24 1386103262967 376597798 186354862 468114212 189109744 1730577619 89465458 1788751324 112794 127132665 1627828369 358752 6989887 17246924 46927618 182522439 144036 3437606
536870912 28 1658144588274 474234353 243755373 553470024 233111260 2044145810 129587366 2089906526 133665 148386779 1898364077 473469 8767960 21558976 58735331 242789445 228495 4358528
536870912 32 1948969714914 590613678 312371268 635437904 275062395 2351921921 154684659 2400676366 157252 170442588 2174053746 608300 9768963 19291384 75016791 315915199 307695 5113467
536870912 36 2355289914189 700843817 369517690 724636883 302936766 2638611204 169321032 2696704868 184361 188942409 2444175731 708757 10382066 27313045 82081654 395003021 272153 4547226
536870912 40 2766175484914 818535816 434412126 794740396 330888298 2943123057 198180843 2997798573 220371 208543496 2715792540 739837 11646825 29658471 92890602 476958790 258262 4216012
536870912 44 3192844356859 948786635 509436333 868839125 361500322 3229482426 222666100 3289310281 252190 230975292 2974232634 878681 13507586 42719693 103392439 568476911 260396 4006064
536870912 48 3655492519143 1095476737 590404063 956764154 393112844 3512162966 241376016 3582502237 278964 254151942 3234230547 975791 15969980 55078887 113548341 669648450 289306 3746358
536870912 52 4140520164515 1223388090 660879953 999883022 414414072 3795485726 247517643 3884046625 316753 271132188 3508231960 1057399 15758386 59200802 120489536 765924982 244581 3340939
536870912 56 4684902927761 1384939981 756958378 1077170748 456137811 4099836284 271910076 4189705167 384377 289002552 3785887031 1194149 16089716 58358749 132652630 878903204 207154 2844468
536870912 60 5279442048673 1535558731 833097634 1149593962 484840435 4380890585 266998901 4502570203 410786 307065471 4069465742 1347019 16034228 53296297 140989946 993640926 165455 2349639
536870912 64 5898170349996 1662852698 897214368 1179480476 498280827 4664529236 244747599 4834345923 456902 323921150 4370296252 1916303 14297723 34258732 147015354 1094534552 114913 1951739
